tweets,label
"Unelected, unaccountable elites, it's time to say you're fired. We're going to #TakeControl #bbcqt https://t.co/Yu0wPJGARG",leave
RT @BradenDavy: I like democracy and I believe in this country. It's time to Leave! #VoteLeave #EUref https://t.co/12hq3Gifgl,leave
"RT @MariaHutchings: Gove makes his case coherently, but more than that he treats public with respect. He instils confidence. https://t.co/X…",leave
"RT @DouglasCarswell: Having failed to change the fact UK makes gross contribution of £19.1 Bn pa, will Remain spinners now dispute number o…",stay
RT @DavidTCDavies: The remain side can continue to dispute the £350m a week figure. The main point is that we should be able to control tha…,stay
RT @GuidoFawkes: Spin by Remainers about Gove's 79 year-old father is pretty low even by the low standards of political campaigning. https:…,stay
"RT @OutandProudUK: What a brilliant, positive, strong performance from Michael Gove on #BBCQT. The only way to control our destiny is to #V…",leave
"Michael Gove smashed it out the park this evening, and the audience agreed. They want to #TakeControl #bbcqt",leave
"RT @vote_leave: Michael Gove is right, the EU is a job destruction machine. Safer for the next generation to #VoteLeave #bbcqt https://t.co…",leave
"Michael Gove is right, the EU is a job destruction machine. Safer for the next generation to #VoteLeave #bbcqt https://t.co/5cXHOyVljf",leave
"RT @Vote_LeaveMedia: We're on the side of the people, are you? #VoteLeave #bbcqt #TakeControl",leave
RT @Vote_LeaveMedia: The only way to take back control of our destiny is to #VoteLeave #bbcqt,leave
RT @Vote_LeaveMedia: Michael Gove has won the argument on the EU #VoteLeave #bbcqt,leave
"RT @Vote_LeaveMedia: Let's have a fairer, Australian style points based immigration system #bbcqt #VoteLeave #TakeControl https://t.co/c6xT…",leave
RT @Vote_LeaveMedia: We're voting to leave on 23 June! #bbcqt #VoteLeave #TakeControl https://t.co/2M9iEbdeTw,stay
RT @Cricket4Britain: #GoveDomination #VoteLeave,leave
RT @DUPleader: That was an excellent performance by M Gove. Proud of U.K. and excited by possibilities when unshackled from EU. #VoteLeave,leave
RT @MarkNorton_: Some of the photos taken today in Carmarthen. Excellent to have a range of voices for #VoteLeave @VoteLeaveCymru https://t…,leave
"RT @TheRedRag: Gove is a terrific speaker, calm, clear and compelling.",leave
"RT @sewathomeMON: As a small business owner in Monmouth, proud to support @vote_leave! #VoteLeave https://t.co/3l8Xfa00Kz",leave
Michael Gove has won the argument on the EU #VoteLeave #TakeControl #bbcqt,leave
RT @cmackinlay: Michael Gove has won the argument on the EU #VoteLeave #bbcqt https://t.co/zhJyjbjs3G,leave
RT @sarahjanesewell: Michael Gove has won the argument on the EU #VoteLeave #bbcqt,leave
Another fantastic performance by Michael Gove explaining why we should #TakeControl of the £350m we send to the EU every week #bbcqt,leave
RT @Vote_LeaveMedia: Applause at the end of #bbcqt tells you how it went. The public want to #VoteLeave and believe in #ProjectHope. Let's…,leave
RT @Aussies4Britain: Michael Gove delivers answers not soundbites #voteleave #takebackcontrol #bbcqt https://t.co/V9AB8TXvIg,leave
RT @VoteLeaveUKIP: Cheers for Michael Gove at the end of #BBCqt – and well deserved!,leave
"RT @matthew_elliott: Verdict on #bbcqt? MG answered the questions, whereas the PM uses Qs to deliver a trite soundbite. Applause at end sai…",stay
RT @patel4witham: Nobody - not even the Commission claims that we get more back than we put in. For every £2 we put in we just get £1 back.…,stay
"RT @SuzanneEvans1: The Gover did good. No, scrub that, actually he did blooming marvellously. #bbcqt",leave
"RT @JuliaHB1: Michael Gove once again proving on #bbcqt he is an honest, straight talking gentleman. A credit to the Leave campaign. #Brexit",stay
RT @HenrySmithMP: Magna Carta was sealed 801 years ago today - next week let's recover the rights lost to the EU over the past 43 - #VoteLe…,leave
RT @Vote_LeaveMedia: We agree with Michael Gove. It's time to take back control #bbcqt #VoteLeave https://t.co/VZNKfvF6El,leave
"RT @MitchellGoldie: We have lost control of our borders, our laws and our money. Let’s #VoteLeave  #bbcqt #TakeControl",leave
Uncontrolled migration forces down wages for the lowest paid. It's safer to #TakeControl of our borders #bbcqt https://t.co/0v5scUTrsg,leave
RT @MitchellGoldie: The remain side can continue to dispute the £350 million week figure. The main point is that we should be able to contr…,stay
RT @BorisJohnson: Yet again Gove whacked it out of the park tonight - bravo #VoteLeave #bbcqt,leave
RT @cmackinlay: Strong stuff from Gove about how the only way to control our destiny is to #VoteLeave,leave
"RT @SteveBakerHW: The idea that the alternative to EU membership is isolation is silly: UN, NATO, WTO ... #TakeControl #VoteLeave",leave
RT @DavidTCDavies: Gove: Who should have control over UK taxpayers' money? Politicians we elect or eurocrats we can't name &amp; can't kick out…,stay
RT @MitchellGoldie: Once again the Leave side continues to put forward the positive case to #VoteLeave and #TakeControl  #bbcqt #ProjectHope,stay
"RT @WomenforBritain: The choice is clear: if you believe in democracy #VoteLeave. If you don’t, then Remain #bbcqt",stay
RT @Aussies4Britain: Michael Gove explaining why we need to control immigration #voteleave #takebackcontrol #bbcqt https://t.co/Yesb6JuMyf,leave
"RT @montie: The £350mill figure is clearly wrong. If we vote to stay it'll go up, up, up as EU asks us to pay their bills. They always have…",stay
RT @DouglasCarswell: Cheers from the audience for the Gove!  @vote_leave #bbcqt,stay
RT @MitchellGoldie: Honest case from Gove about why we should #VoteLeave and #TakeControl of our country  #bbcqt,leave
"RT @MrHarryCole: Is there anything further you can offer on freedom of movement for EU citizens? Osborne: ""the short answer is no.""",leave
RT @EuroGuido: I preferred his earlier work https://t.co/5bOjLVfyxx,stay
"RT @timesredbox: On £350m figure ""I stand by that figure...you can't count on the rebate, it's been cut in the past, it'll be cut in future…",leave
RT @murrisonMP: I'm afraid Michael Gove's right - working people - my constituents - have their wages cut by uncontrollable migration. #Vot…,leave
"RT @timesredbox: Huge cheer for Gove's closing remarks that a Leave vote would make Britain a ""progressive beacon"" for the future. #bbcqt",stay
"RT @TheaDickinson: If we weren't in the European Union, would we vote to join it? #VoteLeave #TakeControl #EUref #bbcqt",stay
"RT @TheRedRag: Wow, amazing applause and cheers for Michael Gove after putting the #VoteLeave case on #bbcqt special.",leave
RT @JuliaHB1: The @StrongerIn account is my new favourite spoof account on Twitter. It makes me laugh every day. #Brexit,leave
RT @patel4witham: Gove: The way that we will help Greece is by saying to the people running the single currency: you’re wrong. #bbcqt,leave
"RT @_hanimustafa: Michael Gove was once again fantastic! A true gentleman, who put in a great performance for #VoteLeave. #bbcqt👏🏻",leave
RT @JGForsyth: Slightly absurd that Gove got 30 seconds to answer one of the most important questions of the whole town hall,stay
RT @montie: Another v g performance by Gove: esp defending his father and that '#Brexit can help save all of the declining EU' ending #bbcqt,leave
RT @patel4witham: Gove: Half of the money that goes in to the EU is never seen by us again #bbcqt,leave
RT @cmackinlay: We DO send £350 million to Brussels each week. #VoteLeave #bbcqt https://t.co/ilVpA4soH6,leave
"RT @Aussies4Britain: The choice is clear: if you believe in democracy #VoteLeave. If you don’t, then Remain",stay
"RT @WomenforBritain: We have lost control of our borders, our laws and our money. Let’s #VoteLeave  #bbcqt",leave
"RT @Vote_LeaveMedia: Actually, it’s not quite £350m - it’s £367m a week… #VoteLeave #TakeControl #bbcqt",leave
RT @bbcquestiontime: But from all of us here at Question Time - goodnight! #bbcqt,stay
"RT @tomchapman16: cheap labour benefits big multinational corporations but EU open door immigration pressures NHS, housing &amp; cuts UK wages…",leave
RT @DouglasCarswell: £19.1 billion divided by 52 weeks = more than £350 million per week #bbcqt,stay
RT @GiselaStuart: As Michael Gove said on #bbcqt uncontrolled EU immigration without consent is leading to lower wages in our poorest commu…,stay
RT @RichardHilton1: My boyfriend is Spanish and feels very welcome here. He also thinks it's for us to decide own own future. Right on both…,leave
Crowd cheering for Michael Gove. They agree with his positive vision of why we should #VoteLeave and #TakeControl #bbcqt,leave
RT @MitchellGoldie: Strong stuff from Gove about how the only way to control our destiny is to #VoteLeave #bbcqt,leave
RT @Vote_LeaveMedia: The EU wants to isolate the UK on the international scene - it’s trying to take away our voice in the IMF. #VoteLeave…,leave
RT @BorisJohnson: Gove spot on. We value migration but we want to take back control #VoteLeave #bbcqt,leave
RT @Vote_LeaveMedia: We DO send £350 million to Brussels each week. #VoteLeave #bbcqt https://t.co/OFr65nLzZ9,leave
RT @George_Lamb_: How is it humane to discriminate those from outside the EU on immigration? #bbcqt #VoteLeave,leave
RT @REBELTROOP: #questiontime #voteleave,leave
Gove: Who should have control over UK taxpayers' money? Politicians we elect or eurocrats we can't name and can't kick out? #bbcqt,stay
RT @nickeardleybbc: I stand by £350m figure says Michael Gove #bbcqt,stay
RT @michaeldawber: The best question Ive heard- why has government in the UK let Brussels interfere so much that we've got to this point of…,stay
"RT @nadhimzahawi: ""There is nothing wrong with saying we value migration, but that we want to take back control"" - spot on from Michael Gov…",leave
RT @MitchellGoldie: It is those on lower incomes that are hit hardest by uncontrolled immigration #VoteLeave #bbcqt #VoteLeave https://t.co…,leave
We do send £350 million to Brussels every week. It's an official ONS statistic. #VoteLeave #bbcqt https://t.co/txBu26bQap,leave
RT @olisebastien: @BBCOne @bbcquestiontime Gove is holding up here right on all counts #VoteLeave,leave
RT @MitchellGoldie: Gove: There is nothing wrong in saying that we value immigration but that we want to take back control #VoteLeave #bbcqt,leave
RT @patel4witham: Gove: There is nothing wrong in saying that we value immigration but that we want to take back control #VoteLeave #bbcqt,leave
"RT @tomchapman16: we have to control immigration for benefit of our public services like the NHS, housing &amp; UK wages. Impossible in the EU.…",leave
"RT @ChelleAbraham: Micheal Gove, well said on tonight's Question Time 😊 #voteleave",leave
RT @WomenforBritain: Unfortunately the 'IN' campaign don't believe in a fair immigration system. Will @ConservativesIN answer for this xeno…,stay
RT @MitchellGoldie: We will always welcome talent - but we want a system that doesn’t discriminate against brilliant non-EU people. #bbcqt…,stay
RT @DouglasCarswell: Gove's defence of being able to control immigration is superb!  Calm and compassionate #bbcqt,stay
We will always welcome talent - but we want a system that doesn’t discriminate against skilled non-EU migrants. #VoteLeave #bbcqt,leave
RT @Vote_LeaveMedia: We will always welcome talent - but we want a system that doesn’t discriminate against brilliant non-EU people. #VoteL…,stay
RT @cmackinlay: We will always welcome talent - but we want a system that doesn’t discriminate against brilliant non-EU people. #bbcqt,stay
RT @BorisJohnson: Michael Gove doing v well in setting out positive case to #VoteLeave #bbcqt. Keep going!,leave
Even the Prime Minister admits that the economy doesn't benefit from uncontrolled migration #VoteLeave #bbcqt https://t.co/lqDPeCkhDI,leave
RT @sarahjanesewell: We will always welcome talent - but we want a system that doesn’t discriminate against brilliant non-EU people. #bbcqt,stay
RT @timesredbox: Gove: If we remain in EU we do not have any control of over who comes in #bbcqt,stay
RT @SteveBakerHW: Great exchange on the risks of Remain #VoteLeave #TakeControl - more on my blog tomorrow,stay
RT @WomenforBritain: If we want to have a fairer immigration policy we have to #VoteLeave and take back control #bbcqt,leave
RT @Princess_Anne1: Michael Gove kicking ass on #bbcqt #EUDebate,stay
"RT @NadineDorriesMP: Gove gives a vision for the future. A pathway to greater prosperity and safety. #remain is doom and gloom, panic and f…",stay
RT @JuliaHB1: Why won't Cameron expressly state that he would use that veto then? Because he won't. #Brexit  https://t.co/v7m1eBomPG,stay
RT @patel4witham: If we want to have a fairer immigration policy we have to #VoteLeave and take back control #bbcqt,leave
RT @Emgrosvenor123: #VoteLeave https://t.co/GQYfoo6MTN,leave
RT @toadmeister: Why not get the truth from the horse’s mouth? https://t.co/b2iQFN2Ck0 https://t.co/KdNPiyMZWs,leave
"RT @DavidTCDavies: Gove: ""the UK govt has no intention of using their veto on Turkey joining the EU. It will happen in our lifetimes."" #bbc…",leave
After we #VoteLeave we can create an Australian style points-based system to reduce net migration #bbcqt https://t.co/Hohwh20iVa,leave
RT @MitchellGoldie: When we #VoteLeave we can implement an Australian style points based immigration system #bbcqt #VoteLeave https://t.co/…,leave
RT @GiselaStuart: Michael Gove is right. Our #NHS will be stronger if we leave the EU. If we #VoteLeave we can give it a cash injection #bb…,stay
RT @JuliaHB1: Lol. Apart from every public statement made by the Prime Minister and every government document.  https://t.co/yzaSMP3gu6,stay
"RT @cigarboyrick82: #VoteLeave = Positive, Optimistic, Brave. #StrongerIN = Fear, Scare tactics, Threatens with 'Punishment budget'.  Says…",leave
"RT @_hanimustafa: No one wants to ban immigration, we want to have the ability to control it. Something we can't do if we Remain #bbcqt #Vo…",stay
RT @lawyers4britain: We should be a safe haven for refugees but to do so we must be able to #TakeControl. Trust the British people #VoteLea…,leave
RT @iainjwatson: Michael Gove says only way to maintain support for migration is if it's better controlled and numbers can come down 'in th…,leave
"RT @uniforbritain: Let's have a fairer, Australian style points based immigration system that doesn't discriminate against non-Europeans. #…",leave
RT @GuidoFawkes: WATCH: Gove's father speak on the EU and his fishing business [VIDEO] https://t.co/CbmPhdXSr8,stay
RT @Aussies4Britain: Do you want unelected bureaucrats you haven't voted for controlling your lives?#TakeBackControl #VoteLeave #bbcqt http…,stay
RT @cmackinlay: When we #VoteLeave we can implement an Australian style points based immigration system #bbcqt https://t.co/SXXCy6r117,leave
RT @Vote_LeaveMedia: The only way to control inward migration is to #VoteLeave and introduce an Australian-style points based system #TakeC…,leave
"RT @PickardJE: In 2014 Cameron said re Scots he felt ""1000 times more strongly about our UK"" than EU.   Today in ES: ""I feel equally passio…",stay
EU law means we can't choose which criminals we can deport. It's safer to #VoteLeave #bbcqt,stay
RT @Vote_LeaveMedia: You’re not hearing positive case from the IN campaign because they don’t have a positive case... #VoteLeave #TakeContr…,leave
RT @sarahjanesewell: Gove: the only way to control immigration is to #VoteLeave and take back control of our borders #bbcqt,leave
RT @cmackinlay: Gove: the only way to control immigration is to #VoteLeave and take back control of our borders #bbcqt,leave
"RT @owenjbennett: ""The Government has no intention of using its Turkey veto' says Michael Gove.",stay
RT @MitchellGoldie: Gove: the only way to control immigration is to #VoteLeave and take back control of our borders #bbcqt #TakeControl,leave
RT @Vote_LeaveMedia: It is official Gov't policy for Turkey to join the EU. It's on the website https://t.co/sSSaynQ2gL #bbcqt #VoteLeave h…,leave
RT @JuliaHB1: Gove: The only way we can control immigration is by taking back control of our borders. #bbcqt #Brexit,leave
RT @patel4witham: Gove: the only way to control immigration is to #VoteLeave and take back control of our borders #bbcqt,leave
"RT @DouglasCarswell: ""Only way we can control immigration is to #VoteLeave"" - Gove on top form #bbcqt",leave
"RT @NadineDorriesMP: Gove doing a great job. He is a conviction politician. Loves the UK. Wants to make things better, not seeking promotio…",stay
"RT @patel4witham: We are already paying £2 billion to help Turkey, Albania, Serbia, Montenegro and Serbia join the EU. #bbcqt",leave
"RT @BBCNews: ""I know what my dad went through""- Michael Gove's dad is brought up during #bbcqt #EURef https://t.co/Tf68O5klAd https://t.co/…",stay
RT @MrTebes: Gove is so right. The argument is not about economics it's about being able to vote to reject those leaders we don't want #bbc…,stay
When we #VoteLeave we can implement an Australian style points based system #bbcqt https://t.co/1VaCQik428,leave
RT @SuzanneEvans1: https://t.co/SeOn9xC8Cp,leave
RT @tomchapman16: Turkey is an official candidate to join EU with fast-tracked application. Only way to definitely block it is to #VoteLeav…,stay
"RT @DouglasCarswell: Govt ministers are ""strongest advocates"" of Turkish EU membership  #bbcqt",leave
Gove: The only way we can reduce migration is to #TakeControl of our borders #bbcqt,leave
"RT @JuliaHB1: Gove: ""the UK govt has no intention of using their veto on Turkey joining the EU. It will happen in our lifetimes."" #bbcqt #B…",stay
"RT @GuidoFawkes: Cameron on Turkey, then and now https://t.co/cCStMpkgnu",leave
RT @MitchellGoldie: Official Government policy for Turkey to join the EU. Check out the gov.uk website: https://t.co/mWM8g3LeAM #bbcqt http…,stay
"RT @nickeardleybbc: Michael Gove @vote_leave predicts Turkey will join EU ""in our lifetimes"" unless we leave EU #BBCQT",stay
RT @patel4witham: Turkey IS joining the EU - just look at the EU’s own website… https://t.co/PGXEPjxMgg… #VoteLeave #bbcqt,leave
"RT @timesredbox: Gove asked if warnings over Turkish migration are ""scaremongering"", he says Turkish accession talks are ""accelerating"". #b…",leave
Audience member is right - we haven't heard any positive messages from the IN campaign #bbcqt,stay
RT @Tough_Luxe: Nooooo!😱 It can't be true can it!!?!! Surely not!!?! What a revelation!!! 😑   #Brexit #VoteLeave https://t.co/ToD3I37eg2,leave
RT @Vote_LeaveMedia: Cameron is a passionate advocate of Turkish membership https://t.co/MVtrmhFk3t #VoteLeave #bbcqt,leave
"RT @_hanimustafa: ""The IN campaign have been ramping up the fear, they don't have a positive message for why we should stay in"" #ProjectHop…",stay
RT @JuliaHB1: Gove quotes FT story about talks for Turkey to join EU starting on 24 June as part of UK govt's official policy #bbcqt #Brexit,leave
RT @cmackinlay: Fact: UK Government is actively preparing and paying for Turkey to join the EU. https://t.co/xFFF8iG5cE,stay
David Cameron wants to pave the road from Ankara to Brussels #bbcqt https://t.co/827djLV4ER,stay
RT @Joel_E928: Michael Gove is delivering another stellar performance. Definitely a fantastic speaker for #VoteLeave. #bbcqt #EUref,leave
RT @montie: Gove: Do you want five male EU presidents we don't know taking the big decisions OR Britain's own voters and their MPs? #bbcqt…,leave
RT @VoteLeaveCroy: Gove: Do you believe this country is better governmened by people you elect? #bbcqt #VoteLeave,leave
RT @DouglasCarswell: EU is accelerating Turkish membership talks #bbcqt,leave
"RT @Lemondropmagic: Go on Gove, my son #Sovereignty #bbcqt #BBCDebate #brexit",leave
RT @Vote_LeaveMedia: Turkey IS joining the EU - just look at the EU’s own website… https://t.co/VHWIvQTCNN #VoteLeave #bbcqt,leave
RT @bbcquestiontime: Michael Gove said that Turkey's EU accession poses security risk  #bbcqt https://t.co/9q8pTRiWUC https://t.co/3KsJ1uWR…,leave
RT @Vote_LeaveMedia: Gove: Do you believe this country is better governed by people you elect? #bbcqt #VoteLeave #TakeControl,leave
Gove: Brussels is accelerating talks to get Turkey to join the EU https://t.co/eeQirTu9mG #bbcqt,leave
RT @lawyers4britain: Do you believe in democracy? Do you believe we should elect our leaders? #VoteLeave #bbcqt #ProjectHope,leave
RT @cmackinlay: Gove: Do you believe this country is better governened by people you elect? #bbcqt,stay
"RT @JuliaHB1: Asked about the fate of the Chancellor, Gove says the #EUref isn't about personalities, it's a vote of confidence in Britain…",stay
"RT @RHendron: On our side of the argument, we have provided a positive vision for the future #ProjectHope #bbcqt #VoteLeave",leave
RT @patel4witham: Gove: The case for voting to leave is an optimistic vision of what this country can achieve after we #TakeControl #bbcqt,stay
RT @uniforbritain: Say no to scaremongering. Vote yes to a positive vision for the future #ProjectHope #VoteLeave #bbcqt,stay
"RT @Vote_LeaveMedia: On our side of the argument, we have provided a positive vision for the future #ProjectHope #bbcqt #VoteLeave",leave
"RT @DanielcoAldred: Vote Leave, we will meet all EU funding - including science commitments say Ministers https://t.co/wSUnNZH9Oj #bbcqt ht…",stay
"RT @WomenforBritain: On our side of the argument, we have provided a positive vision for the future #ProjectHope #bbcqt",stay
"Gove: The IN campaign have been ramping up the fear, they don't have a positive message for why we should stay in #bbcqt",stay
RT @Neil_Veck: #bbcqt Some audience members under misapprehension that single market is a closed shop to non-EU. It's NOT. PLUS EU needs ou…,leave
"RT @matthew_elliott: MG - ""The case for leaving is an optimistic case, a case based on confidence in the British people to achieve even mor…",leave
RT @lialaw: #bbcqt Gove quite impressive. Better than anything I've seen from the remain campaign @bbcquestiontime,stay
RT @vote_leave: Gove: The case for voting to leave is an optimistic vision of what this country can achieve after we #TakeControl #bbcqt,stay
RT @bbcquestiontime: Sir James Dyson said Britain would gain more from leaving the EU than it would lose #bbcqt https://t.co/v5UzLUGstj htt…,stay
Gove: The case for voting to leave is an optimistic vision of what this country can achieve after we #TakeControl #bbcqt,stay
RT @Vote_LeaveMedia: The EU doesn’t believe in democracy. The President said ‘there can be no democratic vote against the treaties’ #VoteLe…,stay
RT @lawyers4britain: @MichaelGoveMP hoped that EU might change. Tragedy in the med? Brexit? Recession in Greece? NO CHANGE #TakeControl #Vo…,leave
"RT @GrahamLKeegan: Please check youth unemployment rates in Spain, Italy and Greece. #bbcqt  https://t.co/lQimhsbyJ3",stay
RT @johnredwood: Outside the EU we will continue to trade fully with the remaining members of the EU as we do today. #Brexit #VoteLeave,stay
The real risk is staying in the EU with a passport-free zone from the English Channel to the Syrian border #bbcqt https://t.co/pkZPqRRouE,stay
RT @uniforbritain: We should be in control of our future. Let's #VoteLeave and take back control #bbcqt,leave
RT @MitchellGoldie: We should be in control of our destiny. Let's #VoteLeave and take back control #bbcqt #VoteLeave #takecontrol,leave
"RT @murrisonMP: Gove right - EU's a job destroying machine. Puts its project before its people - Greece, Spain, Italy picking up tab. #Vote…",leave
RT @Vote_LeaveMedia: 60% of our laws come from the EU according to the House of Commons Library. It’s safer to #takecontrol #VoteLeave #bbc…,leave
RT @JuliaHB1: Gove: I hoped that Europe might change. But they would not. #bbcqt #Brexit,leave
"RT @DouglasCarswell: Gove is phenomenally impressive - assured, polite, knowledgable #bbcqt",stay
RT @toadmeister: Gove shows real feeling when condemning the @Guardian’s attempt to enlist his 79-year-old dad in the @StongerIn campaign.…,leave
"RT @CllrGurjitBains: We are paying nearly £2 billion to get countries like Turkey, Serbia, Macedonia signed up to the EU #VoteLeave #TakeCo…",leave
RT @Vote_LeaveMedia: German finance minister ‘I believe that of course we will still have trade [if we Vote Leave]’ https://t.co/rDseuH7AW8…,stay
RT @AmyLeedsTory: Loving his passion. #VoteLeave https://t.co/rQPRZRyk5z,leave
"Gove: We are paying nearly £2 billion for 5 new countries including Turkey, Albania and Serbia to join the EU #bbcqt #TakeControl",leave
RT @RobertWinfield2: Michael Gove notes that China has trade deals with Switzerland and Iceland but not with the EU #bbcqt,leave
"RT @_hanimustafa: The EU is a job destroying machine, and it harms my generation the most! #VoteLeave #bbcqt",leave
RT @NatashaCComer: #questiontime Michael Gove outlining plans for when we leave the #EU #VoteLeave,stay
RT @ade_newman: @bbcquestiontime #bbcqt My business does no trade with the EU. Yet I have to follow all the regulations...  #VoteLeave,leave
"Gove: After we #VoteLeave, we can strengthen our economy and give the young people the opportunities they deserve #bbcqt",leave
RT @hugh_gallagher: Bernard Connolly was the EU's Chief Economist. No one more qualified. #brexit #voteleave #leaveeu #remain #euref #… htt…,leave
RT @geraldhowarth: The EU is a job destroying machine #VoteLeave #bbcqt,leave
RT @consforbritain: The audience is really behind #Gove #bbcqt #VoteLeave #TakeBackControl,leave
Michael Gove explains how is father's fishing business was destroyed by EU policy #bbcqt https://t.co/Aup2FNrDQ3,leave
RT @uniforbritain: For young people the EU is a job destroying machine #VoteLeave #bbcqt,leave
RT @Vote_LeaveMedia: You can read Vote Leave’s plan for what happens if we leave the EU here https://t.co/NsL7luiGFm #VoteLeave #bbcqt,stay
Gove: The EU is a job destroying machine - that is a tragedy #bbcqt #VoteLeave,leave
RT @How_2PlayGuitar: Michael Gove is doing a great job for the #Voteleave camp on #QuestionTime right now,leave
Here's our framework for what will happen after we #VoteLeave #bbcqt https://t.co/3hLsG4WZA4,leave
"RT @Vote_LeaveMedia: As the EU admits, there is no single market in services - the EU has failed to help this key part of the UK economy. #…",stay
RT @TheaDickinson: EU regulation costs UK small businesses over £600 million every week #bbcqt #VoteLeave #TakeControl #EUref,leave
It is in the interests of the EU to trade freely with the UK after we #VoteLeave. Even the pro-EU CBI admits that this will happen #bbcqt,leave
RT @lawyers4britain: Never been offered a referendum on sweeping EU treaty change - where is the real 'risk'? #TakeControl #VoteLeave #Proj…,leave
RT @Vote_LeaveMedia: The EU will need a free trade deal more than we do. https://t.co/ALA77uns7z #VoteLeave #bbcqt,leave
RT @FreejackFan: Tonight's #bbcqt with a man telling us to #VoteLeave. Sunday's #bbcqt with a man putting everyone off #VoteRemain.,leave
RT @Vote_LeaveMedia: Nobody - not even the Commission claims that we get more back than we put in. For every £2 we put in we just get £1 ba…,stay
RT @AmyLeedsTory: Yes! So many risks associated with staying in the EU. What a great point!  #VoteLeave #EUref #bbcqt #Gove,stay
Nobody - not even the Commission claims that we get more back than we put in. For every £2 we put in we just get £1 back. #bbcqt,stay
RT @RHendron: If we #VoteLeave we will have control of an additional £10bn that we will be able to spend on our priorities #bbcqt #VoteLeave,leave
#bbcqt agree that there are huge risks to staying in the EU #VoteLeave #TakeControl,stay
RT @SuzanneEvans1: Gove doing brilliantly. A delight to watch. #bbcqt #voteleave,leave
RT @JasonBrownYork: Only 0.7% of R&amp;D research from the #EU with the vast majorly funded by business. #bbcqt #VoteLeave  https://t.co/UHFJxZ…,leave
The EU is cutting its science budget. We cannot trust unelected bureaucrats. Democracy is the best way to protect science #bbcqt #VoteLeave,leave
Gove: All EU funding is UK taxpayers' money recycled by Brussels. We will guarantee the same level of EU funding after we #VoteLeave #bbcqt,leave
"Gove: By voting to leave, we can ensure that our interests are kept at the forefront during trade negotiations #bbcqt #VoteLeave",stay
RT @toadmeister: Gove really hitting his stride now. He relishes these opportunities to set out the case for #VoteLeave #bbcqt eu,leave
RT @Buckmyoldfoots: I pledge to #VoteLeave on 23 June #TakeControl #ProjectHope https://t.co/9hGE01Uiso,leave
RT @mcdonnellandco: #ProjectHope wins every time over #ProjectFear #VoteLeave #EUR https://t.co/0xY1mC5LCH,leave
RT @Vote_LeaveMedia: The EU is a disaster for trade deals. We can’t pass any deals without EU approval - bureaucracy gets in the way #bbcqt…,stay
RT @WomenforBritain: The NHS needs more money. Let’s fund our hospitals - not private jets for EU bureaucrats. #VoteLeave #bbcqt,leave
"RT @JuliaHB1: Yes, there will be ""bumps in the road"" after #Brexit but that'll be nothing compared to the chaos that will hit when the euro…",leave
RT @JuliaHB1: Gove: we should trust the instincts of the British people. #bbcqt  Exactly. Remain think Brussels bureaucrats know better tha…,stay
RT @Vote_LeaveMedia: The biggest risk is voting to stay. The EU plans to take more powers see their plan here: https://t.co/9A7lXbdI0S #bbc…,stay
RT @Vote_LeaveMedia: The junior doctors pay dispute could have been settled with just 2 weeks of our EU contributions https://t.co/Tt4HR8Bv…,leave
Only countries in Europe that have managed to get free trade deals with China are Iceland and Switzerland - both outside the EU #bbcqt,leave
RT @Vote_LeaveMedia: We won’t lose our trading partners if we #VoteLeave. The EU needs our trade more than we need theirs - https://t.co/AL…,leave
We won’t lose our trading partners if we #VoteLeave. The EU needs our trade more than we need theirs - https://t.co/3XU1a75GAq #bbcqt,leave
RT @Vote_LeaveMedia: Uncontrolled immigration from the EU has put pressure on our #NHS. Let's take back control #bbcqt #VoteLeave https://t…,leave
"RT @Vote_LeaveMedia: The EU is a danger to European countries’ economies - look at Greece, Spain, Italy, Portugal… #VoteLeave #bbcqt",leave
The biggest risk is staying in the EU with UK taxpayers being liable for eurozone bailouts #VoteLeave #bbcqt,stay
"RT @OliverNorgrove: ""No more unaccountable rule, it's time to take back control of our democracy."" Michael Gove sums this referendum up.",stay
Gove: We will be in a stronger position to deal with any crises if we #TakeControl and #VoteLeave,leave
RT @patel4witham: Gove: 'If we #voteleave WE choose who spends taxpayers money. Vote for democracy.' #VoteLeave #bbcqt,stay
Gove: Our NHS is under strain from uncontrolled migration. Let's #TakeControl of our borders to ease pressure on our public services #bbcqt,leave
RT @ramsfanryan: Michael Gove bossing it on @bbcquestiontime #bbcqt,stay
Gove: Eurocrats don't care about our NHS. Let's say to Brussels - no more unaccountable decisions. Let's #TakeControl,leave
RT @Vote_LeaveMedia: If we #VoteLeave WE choose who spends taxpayers money. Vote for democracy. #TakeControl #bbcqt,stay
"Gove: I believe in the NHS, it is a great British institution. We can give it the cash injection it needs after we #VoteLeave #bbcqt",leave
RT @MitchellGoldie: Gove: No other country has a health service like our #NHS. If we #VoteLeave we can give it the cash injection #bbcqt,leave
RT @btharris93: I respect the IFS but I think they need to be critiqued a bit more - everything they say is automatically taken as gospel.…,stay
"RT @sarahjanesewell: Lord Rose, head of the 'IN' campaign, has said that wages will rise if we #VoteLeave #bbcqt",leave
RT @bbcquestiontime: Michael Gove says the real risk to Britain's economy is staying in the EU #bbcqt #EUref  https://t.co/h7EQMoeW7A,stay
Gove: After we #VoteLeave we can invest the £350 million we send to the EU every week on our priorities like the NHS #bbcqt,leave
